Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
BHARATFORG,2197.0,1.01,7433500.0,0.34,,,,,,,,,52000.0,-95.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
M&M,3326.3,1.2,15526600.0,0.27,,,,,,,,,158600.0,-95.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
MPHASIS,2446.7,1.01,4217125.0,0.42,,,,,,,,,89925.0,-93.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
BHARTIARTL,1935.0,1.09,58239275.0,-0.09,,,,,,,,,284525.0,-94.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
DIVISLAB,7535.0,1.06,3605900.0,0.36,,,,,,,,,37200.0,-93.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
PERSISTENT,5522.6,1.42,3586750.0,0.71,,,,,,,,,61250.0,-93.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
MCX,2751.7,1.16,6950250.0,0.07,,,,,,,,,75825.0,-96.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
KAYNES,3293.6,1.61,3673050.0,0.04,,,,,,,,,43500.0,-95.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
RVNL,225.25,1.22,34157200.0,-0.08,,,,,,,,,413875.0,-96.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
INOXWIND,77.69,1.81,105587200.0,0.2,,,,,,,,,1376000.0,-96.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
IDEA,13.17,1.07,5926849950.0,0.01,,,,,,,,,8862900.0,-99.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
TATACONSUM,1100.0,1.01,15451700.0,0.01,,,,,,,,,30800.0,-99.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
UPL,609.5,1.04,30436010.0,-0.02,,,,,,,,,86720.0,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
COCHINSHIP,1403.9,1.08,5469600.0,-0.03,,,,,,,,,14800.0,-98.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
AMBER,7332.0,1.26,1334300.0,-0.09,,,,,,,,,8100.0,-98.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
JINDALSTEL,1072.8,1.17,12794375.0,0.02,,,,,,,,,61250.0,-98.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
SONACOMS,726.0,1.23,10800825.0,-0.22,,,,,,,,,72275.0,-98.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
POLICYBZR,1611.9,1.24,9390500.0,0.12,,,,,,,,,51100.0,-97.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
ABCAPITAL,396.75,1.06,33362200.0,0.17,,,,,,,,,322400.0,-97.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
TMPV,329.9,1.13,78694400.0,0.07,,,,,,,,,638400.0,-97.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
VBL,439.3,1.62,57774075.0,0.09,,,,,,,,,1514700.0,-97.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
SOLARINDS,18524.0,1.02,770000.0,0.02,,,,,,,,,4550.0,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,20,SELL,Positive Price Momentum
AMBUJACEM,431.6,0.69,80630400.0,0.75,,,,,,,,,1298400.0,-94.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
KFINTECH,955.95,-0.73,3974400.0,1.77,,,,,,,,,180550.0,-94.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
INDIGO,5254.0,-0.7,5701950.0,0.18,,,,,,,,,43200.0,-94.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ICICIBANK,1431.8,0.53,107559200.0,0.06,,,,,,,,,1183700.0,-94.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BANKNIFTY,57271.0,0.46,2157300.0,-0.28,,,,,,,,,59040.0,-93.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MARICO,880.4,-0.49,14198400.0,1.68,,,,,,,,,410400.0,-93.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
LUPIN,2434.0,0.98,5406850.0,0.74,,,,,,,,,103275.0,-89.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
KALYANKJIL,613.75,0.78,25532550.0,1.89,,,,,,,,,1998000.0,-86.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PHOENIXLTD,1946.1,-4.45,3426500.0,2.21,,,,,,,,,273700.0,-58.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
SENSEX,77500.0,0.68,24500.0,-6.56,,,,,,,,,4700.0,-50.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,OI Reduction
BPCL,318.8,-0.9,38153050.0,0.37,,,,,,,,,436475.0,-93.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SUZLON,48.73,0.81,444106300.0,0.87,,,,,,,,,17995900.0,-91.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ETERNAL,309.95,0.23,155049650.0,1.13,,,,,,,,,5742400.0,-89.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NIFTY,24262.7,0.68,13579345.0,0.06,,,,,,,,,618670.0,-88.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HINDPETRO,394.95,-1.79,41423400.0,0.24,,,,,,,,,562950.0,-94.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,Negative Price Momentum
CGPOWER,836.5,-1.2,18374450.0,1.02,,,,,,,,,535500.0,-93.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,Negative Price Momentum
POWERGRID,285.55,-0.21,42185700.0,0.16,,,,,,,,,345800.0,-95.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
AXISBANK,1229.9,-0.09,77836250.0,0.19,,,,,,,,,414375.0,-95.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HEROMOTOCO,5232.9,0.95,4752300.0,0.21,,,,,,,,,42150.0,-95.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
IOC,139.75,-0.73,144719250.0,0.04,,,,,,,,,770250.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MIDCPNIFTY,14699.25,0.59,1860480.0,0.03,,,,,,,,,26880.0,-95.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ASIANPAINT,2740.0,-0.53,7520500.0,0.3,,,,,,,,,78500.0,-95.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HCLTECH,1336.9,0.78,27530400.0,0.16,,,,,,,,,247200.0,-95.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MARUTI,13769.0,0.41,2286450.0,0.33,,,,,,,,,26650.0,-95.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ADANIPORTS,1792.0,0.37,19405175.0,0.13,,,,,,,,,151525.0,-96.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
FORCEMOT,17270.0,0.09,277075.0,0.5,,,,,,,,,3550.0,-96.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
LAURUSLABS,1766.8,0.15,17162350.0,0.19,,,,,,,,,259250.0,-95.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ASHOKLEY,158.3,-0.16,146680000.0,0.54,,,,,,,,,1885000.0,-96.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HDFCLIFE,562.4,0.36,41268700.0,0.43,,,,,,,,,283800.0,-96.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
DIXON,13819.0,0.68,2161850.0,0.21,,,,,,,,,13450.0,-96.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
AUBANK,1056.9,0.5,22371000.0,0.08,,,,,,,,,103000.0,-96.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
AUROPHARMA,1571.0,0.98,10008350.0,0.02,,,,,,,,,72600.0,-95.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ZYDUSLIFE,1114.0,0.78,9801900.0,0.22,,,,,,,,,54000.0,-96.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
POWERINDIA,31120.0,-0.42,516700.0,0.49,,,,,,,,,6350.0,-96.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
GLENMARK,2214.3,0.78,11630625.0,0.12,,,,,,,,,90750.0,-96.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ABB,7241.5,-0.46,2055000.0,0.48,,,,,,,,,22125.0,-96.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MANKIND,2640.0,0.33,2680000.0,0.48,,,,,,,,,40250.0,-94.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
TATAELXSI,3629.3,0.69,2720750.0,-0.26,,,,,,,,,49875.0,-95.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NIFTYNXT50,72500.0,0.53,15750.0,-0.47,,,,,,,,,375.0,-94.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
FEDERALBNK,359.25,0.45,88017500.0,0.03,,,,,,,,,492500.0,-95.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PAYTM,1306.0,-0.61,20887250.0,0.26,,,,,,,,,329875.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
LODHA,1229.4,0.62,13763750.0,0.39,,,,,,,,,313750.0,-95.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BANKBARODA,242.45,0.96,131227200.0,0.14,,,,,,,,,1374750.0,-95.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
360ONE,1130.3,-0.25,4349000.0,0.47,,,,,,,,,63000.0,-93.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
WIPRO,180.76,0.74,263811000.0,0.16,,,,,,,,,3612000.0,-93.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
EICHERMOT,7848.5,0.82,3949400.0,0.13,,,,,,,,,32100.0,-93.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
LTF,310.35,0.32,51693750.0,0.46,,,,,,,,,850500.0,-93.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ICICIPRULI,514.25,0.3,19414825.0,0.22,,,,,,,,,130425.0,-93.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NAUKRI,1250.85,0.83,14616800.0,0.3,,,,,,,,,133100.0,-97.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
DLF,668.15,0.23,47505700.0,0.2,,,,,,,,,351500.0,-97.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
CAMS,799.05,-0.46,6558750.0,0.39,,,,,,,,,66000.0,-97.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SHRIRAMFIN,1047.1,0.24,27647400.0,0.16,,,,,,,,,202950.0,-97.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PNB,112.37,0.23,295056000.0,0.07,,,,,,,,,1464000.0,-97.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
DRREDDY,1140.2,-0.03,13639375.0,0.24,,,,,,,,,109375.0,-96.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
WAAREEENER,2711.3,0.32,7007000.0,0.35,,,,,,,,,55475.0,-96.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
POLYCAB,9180.0,0.23,2293250.0,0.18,,,,,,,,,19625.0,-96.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
CUMMINSIND,5492.0,0.01,3932400.0,0.42,,,,,,,,,32000.0,-96.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
CIPLA,1458.8,0.68,9828975.0,0.18,,,,,,,,,59075.0,-96.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ALKEM,5712.0,0.68,1361500.0,0.1,,,,,,,,,5750.0,-96.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MAXHEALTH,1116.5,0.58,9750825.0,-0.05,,,,,,,,,31500.0,-96.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
TATASTEEL,185.15,0.83,161403000.0,-0.12,,,,,,,,,987250.0,-97.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
TORNTPHARM,4960.2,0.78,4288875.0,0.11,,,,,,,,,19500.0,-97.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BANDHANBNK,169.2,0.59,125884800.0,0.13,,,,,,,,,615600.0,-97.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BRITANNIA,5464.0,0.72,2024000.0,0.25,,,,,,,,,12125.0,-97.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
IDFCFIRSTB,85.91,-0.06,355584950.0,0.06,,,,,,,,,2151800.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SIEMENS,3619.3,0.81,3640350.0,0.06,,,,,,,,,22225.0,-97.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ADANIENT,3035.9,0.67,16548804.0,0.2,,,,,,,,,91773.0,-97.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
IREDA,118.2,0.68,63607925.0,-0.03,,,,,,,,,352950.0,-97.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MANAPPURAM,364.3,0.43,54342000.0,0.09,,,,,,,,,375000.0,-97.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
UNITDSPR,1521.5,0.22,8163600.0,0.13,,,,,,,,,41200.0,-97.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BIOCON,435.8,0.36,46712500.0,0.19,,,,,,,,,305000.0,-97.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PGEL,591.75,0.8,10082350.0,0.19,,,,,,,,,76950.0,-97.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
GAIL,175.26,-0.58,77517800.0,0.46,,,,,,,,,621250.0,-97.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
IRFC,88.28,0.95,81922925.0,-0.08,,,,,,,,,580475.0,-97.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SBILIFE,1903.2,0.51,6992625.0,0.17,,,,,,,,,31500.0,-97.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
TITAN,4851.4,-0.31,5810700.0,0.04,,,,,,,,,48650.0,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BAJAJ-AUTO,11486.0,0.6,1934025.0,0.16,,,,,,,,,13875.0,-97.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
APOLLOHOSP,8974.0,0.52,1930375.0,0.09,,,,,,,,,6375.0,-97.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MOTILALOFS,865.0,0.38,6968025.0,0.12,,,,,,,,,37200.0,-97.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BHEL,410.45,0.72,81997125.0,0.2,,,,,,,,,498750.0,-97.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BAJAJFINSV,1943.5,0.54,8833800.0,0.01,,,,,,,,,33900.0,-97.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MUTHOOTFIN,3021.0,-0.41,6771600.0,0.19,,,,,,,,,36300.0,-97.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
GRASIM,3144.3,0.79,11928500.0,-0.02,,,,,,,,,21000.0,-97.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
GODREJPROP,2155.0,0.22,7667725.0,0.37,,,,,,,,,62075.0,-97.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
RELIANCE,1282.8,0.55,105115000.0,0.19,,,,,,,,,555000.0,-97.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
INDUSTOWER,386.0,0.47,91307000.0,0.29,,,,,,,,,438600.0,-97.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BSE,3499.0,0.61,8379600.0,0.03,,,,,,,,,76400.0,-97.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PREMIERENE,1031.0,0.88,6501300.0,0.04,,,,,,,,,22750.0,-97.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SRF,2668.9,0.65,4413400.0,0.09,,,,,,,,,19000.0,-97.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
COLPAL,2143.6,-0.34,4257550.0,0.1,,,,,,,,,22275.0,-98.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ADANIPOWER,210.75,0.66,152153000.0,-0.03,,,,,,,,,816500.0,-98.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
CDSL,1354.0,0.04,9433500.0,0.19,,,,,,,,,76000.0,-98.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NATIONALUM,335.4,-0.27,43614375.0,0.18,,,,,,,,,255000.0,-98.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SBIN,1023.9,0.61,80762250.0,0.04,,,,,,,,,281250.0,-98.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ASTRAL,1456.1,0.55,7039700.0,-0.03,,,,,,,,,25500.0,-98.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BANKINDIA,137.44,0.53,99210800.0,0.23,,,,,,,,,551200.0,-97.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
INDHOTEL,740.2,0.35,21433000.0,0.08,,,,,,,,,61000.0,-98.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
RECLTD,365.1,0.01,41748525.0,-0.08,,,,,,,,,182700.0,-98.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ULTRACEMCO,12103.0,0.82,1740800.0,0.05,,,,,,,,,7750.0,-98.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
